TransactionID;CustomerID;Products;Timestamp
16608;C581;Beans, Juice, Chicken, Dish Sponge, Cereal, Onion, Fish, Soda, Flatbread with Meat;04/02/2025
16609;C405;Chicken, Rice, Fish, Chickpeas, Orange, Detergent, Banana;03/03/2025
16610;C503;Honey, Rice, Bread, Tomato, Cola, Dumpling, Cookie, Apple;07/04/2025
16611;C735;Strawberry, Cereal, Chicken, Water, Beans, Fish;09/01/2025
16612;C758;Chips, Minced Meat, Dumpling;16/01/2025
16613;C639;Yogurt, Cucumber, Pizza, Chocolate, Strawberry;17/04/2025
16614;C34;Potato, Strawberry, Shampoo, Minced Meat, Honey, Rice, Pizza, Cucumber;04/03/2025
16615;C587;Ice Cream, Chocolate, Egg, Detergent;06/01/2025
16616;C633;Soda, Sausage, Beans, Juice, Bread, Fish, Tomato, Lentil, Minced Meat;23/03/2025
16617;C916;Lentil, Dumpling, Fish, Cracker, Cucumber;26/04/2025
16618;C832;Fish, Dumpling, Sausage, Orange, Egg, Shampoo, Cheese;07/01/2025
16619;C487;Cucumber, Shampoo, Cereal, Fish, Orange, Apple;28/01/2025
16620;C447;Fish, Orange, Chicken, Ice Cream, Sausage, Soda, Yogurt, Beans;27/02/2025
16621;C871;Detergent, Milk, Cucumber, Cereal, Ice Cream;10/01/2025
16622;C989;Chips, Banana, Honey, Cheese, Shampoo, Juice, Dish Sponge, Cookie, Soda, Chickpeas;15/02/2025
16623;C101;Egg, Apple, Potato, Onion, Detergent;28/03/2025
16624;C832;Cereal, Dumpling, Yogurt, Soap, Cheese;26/01/2025
16625;C593;Chocolate, Cereal, Chips;27/04/2025
16626;C946;Ice Cream, Juice, Egg, Cola, Apple, Pizza, Cracker, Chips, Cereal;14/02/2025
16627;C603;Strawberry, Chickpeas, Bread;03/03/2025
16628;C497;Onion, Cucumber, Bread, Dumpling, Ice Cream, Chocolate, Lentil, Orange;20/04/2025
16629;C898;Water, Ice Cream, Honey, Fish;18/03/2025
16630;C483;Orange, Tomato, Ice Cream, Cola, Dumpling, Juice, Butter, Cracker, Soda;22/04/2025
16631;C333;Soap, Lentil, Detergent;19/01/2025
16632;C764;Egg, Milk, Juice, Soap, Flatbread with Meat, Potato, Tomato, Chips, Detergent, Sausage, Cereal;29/01/2025
16633;C670;Cereal, Strawberry, Potato;10/02/2025
16634;C946;Ice Cream, Flatbread with Meat, Cookie, Bread, Cola, Butter, Potato, Apple, Chips;03/02/2025
16635;C249;Dish Sponge, Dumpling, Ice Cream, Soda, Cereal, Lentil;15/02/2025
16636;C85;Chips, Flatbread with Meat, Cereal, Dumpling, Detergent, Lentil, Butter, Shampoo, Chocolate, Cracker;12/03/2025
16637;C180;Cereal, Egg, Cheese, Potato, Beans;30/04/2025
16638;C31;Apple, Chocolate, Potato, Minced Meat, Cheese;06/02/2025
16639;C219;Cereal, Ice Cream, Juice, Butter, Rice, Cracker, Soap, Potato;23/04/2025
16640;C682;Cracker, Cereal, Chocolate, Orange, Chicken, Egg, Strawberry, Onion;28/02/2025
16641;C123;Soda, Fish, Honey, Cracker, Ice Cream, Chicken, Juice, Cereal, Onion;03/03/2025
16642;C200;Chocolate, Lentil, Ice Cream, Bread, Minced Meat, Shampoo, Tomato;08/01/2025
16643;C777;Chocolate, Chicken, Cucumber, Yogurt, Cereal, Chips, Egg, Milk, Fish, Juice;26/04/2025
16644;C380;Orange, Egg, Water, Milk, Cookie, Banana, Soap, Cheese, Ice Cream, Cereal;27/01/2025
16645;C844;Cheese, Flatbread with Meat, Juice, Milk, Chocolate, Pizza, Tomato, Banana, Cereal;17/03/2025
16646;C683;Milk, Fish, Cola, Cereal;30/01/2025
16647;C356;Pizza, Dumpling, Strawberry, Detergent, Tomato;26/02/2025
16648;C83;Chicken, Honey, Cola, Soda, Pizza, Detergent, Shampoo, Cheese, Dish Sponge;21/04/2025
16649;C31;Tomato, Pizza, Cracker, Detergent, Juice, Orange;23/03/2025
16650;C243;Strawberry, Chips, Chicken, Flatbread with Meat, Water, Chickpeas;10/04/2025
16651;C694;Tomato, Juice, Cheese, Chicken, Milk, Chickpeas, Minced Meat, Cereal;17/03/2025
16652;C449;Pizza, Orange, Minced Meat, Water, Egg;12/02/2025
16653;C952;Shampoo, Flatbread with Meat, Bread, Egg, Cracker, Rice, Soap, Dish Sponge;14/02/2025
16654;C728;Beans, Rice, Ice Cream, Honey, Banana, Cracker;23/01/2025
16655;C857;Cracker, Water, Shampoo, Cola, Rice, Sausage, Beans, Tomato, Lentil, Chocolate;03/02/2025
16656;C932;Shampoo, Beans, Orange, Potato, Honey, Chickpeas;18/03/2025
16657;C578;Apple, Onion, Chocolate, Cheese, Yogurt, Butter, Minced Meat;13/01/2025
16658;C907;Potato, Ice Cream, Bread, Cucumber;17/03/2025
16659;C181;Water, Dumpling, Soda, Chips;19/04/2025
16660;C719;Cola, Onion, Rice;08/01/2025
16661;C234;Honey, Cola, Ice Cream, Soda, Onion, Soap, Fish, Chocolate, Cracker, Cereal;29/03/2025
16662;C870;Ice Cream, Onion, Water, Pizza, Fish;21/03/2025
16663;C939;Minced Meat, Ice Cream, Pizza, Dumpling, Chips, Orange, Yogurt, Cucumber, Rice;18/04/2025
16664;C107;Chips, Egg, Chicken, Flatbread with Meat, Water, Cookie, Honey, Lentil, Orange;04/03/2025
16665;C365;Soap, Ice Cream, Cookie, Cola, Strawberry, Detergent, Yogurt, Dish Sponge, Fish, Tomato;03/04/2025
16666;C692;Juice, Cracker, Chocolate;03/04/2025
16667;C727;Juice, Detergent, Yogurt, Milk, Chips;16/02/2025
16668;C628;Chicken, Water, Soap;23/02/2025
16669;C784;Detergent, Butter, Cookie, Potato, Lentil, Cereal;26/04/2025
16670;C334;Rice, Dumpling, Flatbread with Meat, Bread, Banana, Chickpeas, Minced Meat;28/01/2025
16671;C503;Sausage, Dish Sponge, Beans, Yogurt, Cucumber, Cola, Orange, Rice;05/02/2025
16672;C831;Chickpeas, Yogurt, Cookie, Cracker, Milk, Cucumber, Rice, Ice Cream, Tomato, Juice;22/03/2025
16673;C893;Butter, Sausage, Chocolate, Chips, Minced Meat, Ice Cream, Milk;07/01/2025
16674;C403;Yogurt, Potato, Bread, Rice, Flatbread with Meat, Soda, Chocolate, Strawberry, Orange;05/03/2025
16675;C761;Cookie, Onion, Strawberry, Soap;19/01/2025
16676;C388;Soda, Yogurt, Tomato, Orange, Chicken, Cracker;30/04/2025
16677;C56;Minced Meat, Soap, Pizza, Beans, Lentil;01/02/2025
16678;C286;Ice Cream, Bread, Chips, Juice;14/03/2025
16679;C452;Egg, Strawberry, Water, Sausage, Chicken, Dish Sponge;18/04/2025
16680;C685;Fish, Apple, Honey, Banana, Lentil;07/04/2025
16681;C475;Milk, Dish Sponge, Yogurt, Cracker, Cereal, Onion, Honey, Cookie, Egg, Beans;02/02/2025
16682;C78;Soap, Ice Cream, Banana, Honey, Orange, Tomato, Detergent;04/02/2025
16683;C123;Chocolate, Fish, Chickpeas, Detergent, Apple, Juice, Dumpling;12/03/2025
16684;C988;Cucumber, Banana, Cola;30/03/2025
16685;C728;Egg, Cola, Potato, Strawberry;02/04/2025
16686;C445;Soda, Butter, Dumpling, Chips, Detergent, Chicken, Potato;01/01/2025
16687;C948;Bread, Cola, Water, Soda, Cracker, Cookie, Cereal, Juice;22/03/2025
16688;C949;Potato, Cucumber, Rice, Dumpling, Water, Onion;02/03/2025
16689;C444;Dish Sponge, Beans, Yogurt, Pizza, Strawberry, Bread, Flatbread with Meat;11/02/2025
16690;C803;Apple, Bread, Honey;09/01/2025
16691;C999;Fish, Cheese, Cookie;02/03/2025
16692;C58;Lentil, Soap, Detergent, Shampoo, Bread;14/01/2025
16693;C101;Dish Sponge, Lentil, Dumpling, Chips, Shampoo, Butter, Cola, Yogurt;30/03/2025
16694;C671;Onion, Chicken, Soap, Shampoo, Strawberry, Potato;21/01/2025
16695;C994;Cola, Shampoo, Juice, Rice, Butter, Chocolate;03/01/2025
16696;C156;Soda, Chips, Cheese, Cola, Pizza, Egg, Honey, Apple;20/01/2025
16697;C388;Minced Meat, Detergent, Honey, Dish Sponge, Potato, Cereal, Flatbread with Meat, Dumpling;18/02/2025
16698;C218;Egg, Shampoo, Cereal, Milk, Orange, Yogurt, Banana, Lentil, Tomato;20/02/2025
16699;C505;Cucumber, Soap, Cookie, Cereal, Beans, Ice Cream, Soda, Detergent;03/02/2025
16700;C48;Tomato, Strawberry, Soap, Yogurt, Beans, Banana, Dumpling;12/04/2025
16701;C178;Chickpeas, Ice Cream, Detergent, Cracker, Apple;26/04/2025
16702;C549;Apple, Cereal, Cookie, Tomato, Chickpeas, Chocolate, Cucumber, Flatbread with Meat;09/04/2025
16703;C806;Cereal, Tomato, Honey, Sausage, Lentil, Soda, Egg, Cheese, Water;27/02/2025
16704;C351;Ice Cream, Fish, Beans, Apple, Rice, Egg, Milk, Cookie, Chicken;12/03/2025
16705;C789;Ice Cream, Banana, Chickpeas, Strawberry;16/01/2025
16706;C770;Onion, Dish Sponge, Chickpeas, Apple, Cheese, Cucumber, Potato, Cracker;26/03/2025
16707;C372;Chicken, Banana, Cheese;28/04/2025
16708;C372;Chips, Strawberry, Cookie, Detergent, Cereal;31/01/2025
16709;C489;Rice, Chickpeas, Chicken, Juice;06/02/2025
16710;C163;Water, Fish, Dumpling, Orange;14/02/2025
16711;C279;Cola, Onion, Pizza, Cracker, Soda, Dumpling, Honey, Soap, Banana, Fish;12/04/2025
16712;C167;Bread, Water, Ice Cream, Cola, Pizza, Orange;29/01/2025
16713;C655;Milk, Banana, Dumpling, Cookie, Lentil;07/02/2025
16714;C995;Cucumber, Dish Sponge, Fish, Sausage, Chickpeas, Cheese;11/03/2025
16715;C702;Water, Shampoo, Minced Meat, Egg;22/01/2025
16716;C921;Egg, Strawberry, Shampoo, Ice Cream;03/01/2025
16717;C917;Cookie, Dish Sponge, Ice Cream;06/03/2025
16718;C332;Dumpling, Cookie, Minced Meat, Tomato, Orange, Cola;12/02/2025
16719;C354;Lentil, Cheese, Chips, Butter, Shampoo, Strawberry, Chickpeas, Cracker, Bread, Chocolate;17/03/2025
16720;C775;Lentil, Pizza, Tomato, Yogurt, Chocolate, Dish Sponge, Dumpling, Cereal, Soap;09/01/2025
16721;C964;Beans, Bread, Onion;18/01/2025
16722;C436;Detergent, Rice, Banana, Chocolate, Ice Cream, Cheese, Soap, Beans, Sausage;30/01/2025
16723;C934;Tomato, Chips, Soap, Bread, Fish, Apple, Yogurt, Cracker;15/02/2025
16724;C744;Egg, Honey, Onion, Tomato, Milk, Soap, Detergent, Shampoo, Apple, Cereal;03/04/2025
16725;C760;Ice Cream, Apple, Dumpling, Cookie, Water, Egg, Juice, Potato;25/02/2025
16726;C724;Soda, Chips, Cracker, Chicken, Dumpling;17/01/2025
16727;C754;Onion, Juice, Detergent, Cracker, Apple;04/02/2025
16728;C551;Orange, Egg, Cheese;19/01/2025
16729;C951;Pizza, Milk, Rice, Cheese, Chips, Shampoo, Onion, Honey, Juice, Cereal;30/01/2025
16730;C262;Dumpling, Milk, Detergent, Cola, Potato, Juice, Rice, Water, Soap, Cereal;05/04/2025
16731;C4;Chocolate, Apple, Lentil;19/03/2025
16732;C207;Strawberry, Shampoo, Soda, Apple, Ice Cream, Chips;31/03/2025
16733;C738;Water, Dish Sponge, Soda, Lentil;07/04/2025
16734;C596;Potato, Egg, Juice, Dumpling, Cereal, Flatbread with Meat, Tomato, Onion, Cookie, Lentil;22/02/2025
16735;C122;Cola, Cereal, Soda, Potato;07/01/2025
16736;C779;Milk, Dish Sponge, Tomato, Lentil, Fish, Minced Meat;14/02/2025
16737;C713;Cucumber, Milk, Banana, Cereal;05/02/2025
16738;C337;Orange, Honey, Chips, Chicken, Cracker;05/03/2025
16739;C371;Pizza, Bread, Lentil, Soda, Cookie, Milk, Chickpeas, Detergent, Cracker, Shampoo;19/01/2025
16740;C241;Ice Cream, Detergent, Sausage, Soda, Chocolate, Lentil, Fish, Chips, Honey, Cheese;24/04/2025
16741;C278;Cola, Cracker, Strawberry, Onion, Soap, Flatbread with Meat, Water, Yogurt;20/02/2025
16742;C59;Flatbread with Meat, Yogurt, Ice Cream, Banana, Cucumber, Lentil, Butter;03/03/2025
16743;C209;Egg, Dumpling, Soda, Cookie, Onion, Honey, Butter, Chicken, Cracker;25/03/2025
16744;C811;Beans, Chickpeas, Cookie, Honey, Banana, Apple, Chips, Lentil, Flatbread with Meat;28/04/2025
16745;C990;Yogurt, Chickpeas, Pizza, Dumpling, Shampoo;17/03/2025
16746;C683;Flatbread with Meat, Chips, Soda, Onion, Cereal, Potato;25/02/2025
16747;C330;Ice Cream, Tomato, Orange, Lentil, Juice;07/02/2025
16748;C170;Cucumber, Beans, Sausage, Chicken;30/01/2025
16749;C713;Cereal, Butter, Chips, Orange, Flatbread with Meat, Rice, Beans, Chocolate, Egg, Banana;08/04/2025
16750;C306;Dish Sponge, Ice Cream, Bread, Flatbread with Meat, Honey;13/02/2025
16751;C354;Chicken, Water, Bread, Lentil, Honey, Pizza, Soap, Cookie;09/01/2025
16752;C818;Cereal, Soda, Water, Sausage, Banana, Minced Meat, Juice, Apple, Cracker;31/03/2025
16753;C807;Banana, Water, Onion, Flatbread with Meat, Fish, Strawberry, Juice, Detergent, Beans;13/01/2025
16754;C877;Yogurt, Soda, Juice, Cereal;10/01/2025
16755;C11;Cracker, Soap, Butter, Banana;01/04/2025
16756;C349;Strawberry, Cracker, Bread, Banana, Detergent, Cola, Soda, Juice, Milk, Cereal;15/03/2025
16757;C720;Cereal, Dumpling, Sausage, Apple, Orange, Butter, Onion, Juice;17/04/2025
16758;C814;Banana, Fish, Yogurt, Dish Sponge;06/02/2025
16759;C923;Fish, Water, Egg, Bread, Beans, Strawberry, Potato, Lentil, Cracker, Banana;19/04/2025
16760;C493;Sausage, Honey, Chickpeas, Rice, Cucumber, Dish Sponge, Juice, Bread, Strawberry, Milk, Cereal;29/04/2025
16761;C532;Dumpling, Soap, Cucumber, Bread, Flatbread with Meat, Onion, Juice, Cracker;14/02/2025
16762;C6;Onion, Yogurt, Banana, Tomato, Cheese, Butter, Juice, Chicken, Pizza, Lentil;27/02/2025
16763;C841;Soap, Cucumber, Banana, Fish;23/02/2025
16764;C958;Onion, Water, Chickpeas, Cheese, Orange, Cookie, Lentil, Fish, Chicken;01/02/2025
16765;C834;Sausage, Cracker, Honey, Potato, Dish Sponge;22/01/2025
16766;C956;Sausage, Tomato, Potato, Milk, Egg, Detergent, Ice Cream, Banana, Cracker, Cereal;24/02/2025
16767;C162;Sausage, Flatbread with Meat, Pizza, Dish Sponge, Bread, Chicken, Cola, Minced Meat, Water, Yogurt;07/02/2025
16768;C374;Yogurt, Orange, Cheese, Butter, Banana, Beans, Strawberry, Cucumber, Tomato, Flatbread with Meat;04/02/2025
16769;C760;Ice Cream, Banana, Chocolate, Minced Meat, Rice, Cola;15/04/2025
16770;C151;Ice Cream, Bread, Chickpeas;04/02/2025
16771;C294;Pizza, Fish, Chips, Yogurt, Beans, Cookie, Onion, Chickpeas;28/04/2025
16772;C595;Minced Meat, Soda, Strawberry;21/03/2025
16773;C595;Dish Sponge, Chocolate, Ice Cream, Apple, Pizza, Strawberry, Minced Meat;26/03/2025
16774;C148;Cucumber, Rice, Banana, Fish, Yogurt, Cola, Lentil, Dumpling, Cracker;13/02/2025
16775;C916;Strawberry, Beans, Chocolate, Potato, Soap, Water, Shampoo;13/01/2025
16776;C530;Chicken, Honey, Cheese, Milk, Cola, Chips, Cucumber;08/04/2025
16777;C794;Soap, Shampoo, Milk, Cereal;16/02/2025
16778;C174;Chickpeas, Strawberry, Soda, Shampoo;31/01/2025
16779;C658;Water, Banana, Beans, Onion;15/03/2025
16780;C679;Chips, Banana, Onion, Sausage, Cracker;14/01/2025
16781;C121;Cola, Fish, Butter, Orange, Yogurt, Chocolate;16/03/2025
16782;C959;Cucumber, Potato, Milk, Chicken;02/03/2025
16783;C641;Chicken, Tomato, Juice, Dumpling, Cheese;15/02/2025
16784;C105;Onion, Cereal, Cookie, Sausage;07/03/2025
16785;C347;Ice Cream, Dish Sponge, Chickpeas, Rice, Chips, Yogurt, Shampoo, Chocolate, Butter, Banana;07/02/2025
16786;C502;Rice, Butter, Onion, Honey, Apple, Cucumber, Ice Cream, Egg, Chips;09/02/2025
16787;C772;Cracker, Cola, Ice Cream, Soap;10/02/2025
16788;C529;Strawberry, Dish Sponge, Bread;23/02/2025
16789;C669;Onion, Chicken, Bread, Cheese, Flatbread with Meat, Honey, Egg, Dumpling;03/02/2025
16790;C887;Dish Sponge, Milk, Ice Cream, Tomato, Cucumber, Chickpeas, Banana, Cereal;26/02/2025
16791;C356;Milk, Banana, Dish Sponge, Soda, Chicken, Soap;31/03/2025
16792;C399;Bread, Dish Sponge, Cookie, Cereal, Cheese, Milk, Apple;22/02/2025
16793;C267;Cucumber, Chocolate, Minced Meat, Cereal, Soap, Shampoo;10/01/2025
16794;C863;Water, Yogurt, Fish, Flatbread with Meat, Strawberry, Beans, Potato, Butter, Apple;06/04/2025
16795;C918;Cheese, Banana, Rice, Juice, Cracker, Apple, Cucumber, Chicken, Bread, Milk;31/03/2025
16796;C629;Banana, Beans, Yogurt;18/01/2025
16797;C93;Minced Meat, Bread, Egg, Cucumber, Cookie, Ice Cream;11/03/2025
16798;C74;Soda, Orange, Chicken, Potato, Flatbread with Meat, Chocolate;17/01/2025
16799;C503;Cookie, Cereal, Water, Tomato, Milk, Bread, Banana, Egg;12/04/2025
16800;C580;Lentil, Minced Meat, Cookie, Soda, Butter;20/02/2025
16801;C301;Cookie, Bread, Potato, Onion, Beans, Lentil, Butter;26/02/2025
16802;C430;Dumpling, Cucumber, Minced Meat, Milk, Orange, Chocolate, Soap;07/04/2025
16803;C497;Egg, Milk, Juice, Yogurt, Strawberry, Dish Sponge, Chickpeas, Beans, Flatbread with Meat, Butter, Cereal;17/02/2025
16804;C886;Beans, Milk, Water, Cereal;21/01/2025
16805;C303;Lentil, Egg, Minced Meat;18/02/2025
16806;C453;Soda, Chicken, Chocolate, Detergent, Pizza, Lentil, Flatbread with Meat;29/03/2025
16807;C317;Bread, Tomato, Cola, Milk, Cereal;25/02/2025
16808;C69;Fish, Cracker, Milk, Minced Meat, Rice, Onion, Juice, Flatbread with Meat, Detergent, Water;25/04/2025
16809;C246;Cookie, Chickpeas, Egg, Cola, Apple;05/02/2025
16810;C421;Juice, Butter, Shampoo, Egg, Cucumber;02/02/2025
16811;C372;Apple, Honey, Dish Sponge;11/04/2025
16812;C326;Flatbread with Meat, Egg, Minced Meat, Dish Sponge, Beans;23/01/2025
16813;C687;Cereal, Milk, Tomato;26/02/2025
16814;C320;Detergent, Soap, Soda, Fish, Orange, Cheese, Shampoo, Beans, Pizza, Sausage;16/01/2025
16815;C864;Orange, Cookie, Butter, Minced Meat, Strawberry, Milk, Tomato, Juice, Cola, Cereal;31/01/2025
16816;C639;Apple, Lentil, Chickpeas, Cookie, Potato, Detergent, Dish Sponge, Onion, Tomato;12/02/2025
16817;C713;Shampoo, Butter, Bread, Onion, Rice, Chocolate, Cereal;01/01/2025
16818;C586;Ice Cream, Fish, Cucumber, Minced Meat, Butter;21/01/2025
16819;C768;Orange, Shampoo, Cheese;25/02/2025
16820;C776;Onion, Fish, Cucumber, Cheese;03/02/2025
16821;C22;Yogurt, Lentil, Butter;25/02/2025
16822;C863;Soda, Yogurt, Juice, Flatbread with Meat, Apple, Chickpeas, Strawberry, Onion, Cracker;31/01/2025
16823;C209;Potato, Cucumber, Strawberry;09/03/2025
16824;C850;Dish Sponge, Water, Sausage, Cola, Chicken, Soap, Tomato, Orange;28/03/2025
16825;C645;Cookie, Milk, Onion, Strawberry, Dish Sponge, Cracker, Juice, Cereal;02/03/2025
16826;C453;Chocolate, Shampoo, Dumpling;08/03/2025
16827;C764;Soap, Beans, Banana, Potato, Flatbread with Meat, Strawberry;16/01/2025
16828;C600;Pizza, Strawberry, Rice, Detergent;16/01/2025
16829;C566;Dish Sponge, Rice, Water, Flatbread with Meat, Strawberry;31/03/2025
16830;C145;Detergent, Onion, Lentil, Cola, Banana;12/02/2025
16831;C645;Fish, Cucumber, Detergent, Soap, Egg, Orange, Potato, Yogurt;28/01/2025
16832;C601;Chocolate, Beans, Rice, Lentil, Cucumber, Soda, Tomato, Fish, Apple, Cheese;05/04/2025
16833;C186;Cereal, Chips, Egg, Soda, Detergent;28/02/2025
16834;C588;Cheese, Juice, Rice, Tomato, Chickpeas;14/04/2025
16835;C504;Cracker, Strawberry, Tomato, Detergent, Soap, Juice, Ice Cream, Rice, Potato;07/02/2025
16836;C741;Sausage, Milk, Onion;09/02/2025
16837;C468;Sausage, Chickpeas, Juice, Ice Cream, Potato, Dumpling, Pizza, Milk, Yogurt, Cereal;30/03/2025
16838;C333;Dish Sponge, Soda, Fish, Onion;08/03/2025
16839;C124;Butter, Apple, Cheese, Cracker;10/03/2025
16840;C45;Soda, Chickpeas, Pizza, Tomato, Orange, Lentil, Chocolate, Butter;17/02/2025
16841;C69;Cereal, Chicken, Strawberry, Dish Sponge, Cracker, Yogurt, Cookie, Fish, Minced Meat, Water;03/02/2025
16842;C326;Dumpling, Minced Meat, Cookie, Cola, Soap, Shampoo, Soda, Sausage, Yogurt;15/03/2025
16843;C240;Yogurt, Cereal, Potato, Milk, Apple;24/04/2025
16844;C128;Bread, Chips, Lentil, Shampoo, Butter, Minced Meat, Onion, Soap, Soda;26/03/2025
16845;C206;Potato, Soda, Cookie;18/02/2025
16846;C628;Lentil, Chickpeas, Yogurt, Tomato, Pizza, Ice Cream, Cereal, Juice, Banana;08/02/2025
16847;C134;Bread, Butter, Shampoo, Chickpeas, Soap, Orange;26/01/2025
16848;C781;Cookie, Water, Egg, Soda, Yogurt, Fish, Detergent;29/03/2025
16849;C950;Onion, Flatbread with Meat, Dish Sponge, Banana, Milk, Lentil, Egg, Cracker, Cucumber;22/03/2025
16850;C522;Ice Cream, Milk, Tomato, Egg;09/01/2025
16851;C896;Chips, Cracker, Chickpeas, Milk, Beans;05/01/2025
16852;C742;Cheese, Chocolate, Cucumber, Cereal, Juice, Tomato, Soda, Chicken;27/01/2025
16853;C283;Cereal, Milk, Bread, Flatbread with Meat, Apple, Sausage, Lentil, Butter;01/03/2025
16854;C838;Dish Sponge, Beans, Yogurt;28/01/2025
16855;C623;Fish, Soda, Milk, Lentil, Beans, Tomato, Cookie, Cereal;30/03/2025
16856;C744;Minced Meat, Juice, Onion, Strawberry, Pizza, Milk, Dish Sponge, Cereal;05/01/2025
16857;C704;Juice, Minced Meat, Cracker, Egg, Flatbread with Meat, Water, Ice Cream, Beans;03/02/2025
16858;C642;Water, Milk, Chocolate, Shampoo, Chips, Cracker, Tomato, Cereal;23/02/2025
16859;C928;Sausage, Beans, Shampoo;01/02/2025
16860;C515;Honey, Banana, Rice, Dumpling, Cheese, Tomato, Chocolate, Juice;23/02/2025
16861;C382;Tomato, Shampoo, Flatbread with Meat, Strawberry, Sausage, Chocolate;14/03/2025
16862;C829;Lentil, Shampoo, Cracker, Cucumber, Cereal, Apple;26/02/2025
16863;C619;Egg, Chicken, Tomato, Shampoo, Beans, Fish, Strawberry, Cucumber, Milk, Cereal;08/02/2025
16864;C327;Soda, Honey, Tomato, Dish Sponge, Cookie, Orange, Egg, Cucumber, Chips;06/04/2025
16865;C409;Cucumber, Flatbread with Meat, Butter, Chickpeas, Minced Meat, Egg, Dumpling, Chicken, Cereal, Water;04/03/2025
16866;C604;Strawberry, Chickpeas, Orange, Chicken, Soda, Apple;05/02/2025
16867;C735;Potato, Cracker, Detergent, Lentil, Bread, Orange;28/03/2025
16868;C976;Dumpling, Chocolate, Butter, Milk, Cereal;09/04/2025
16869;C206;Butter, Pizza, Potato, Fish, Milk, Yogurt, Chickpeas, Soap, Chicken, Orange;17/03/2025
16870;C512;Minced Meat, Yogurt, Lentil, Dumpling, Potato;28/04/2025
16871;C397;Cola, Juice, Bread;26/01/2025
16872;C65;Potato, Flatbread with Meat, Chickpeas, Cola;11/01/2025
16873;C12;Butter, Cracker, Rice;08/02/2025
16874;C353;Potato, Detergent, Soda, Cucumber, Bread, Cola, Banana, Onion, Milk, Orange, Cereal;13/04/2025
16875;C146;Dumpling, Cola, Onion, Detergent;18/02/2025
16876;C842;Soap, Egg, Milk, Flatbread with Meat, Shampoo, Dumpling, Cereal;21/01/2025
16877;C222;Butter, Fish, Chicken, Chips, Egg, Soap, Cereal, Honey, Orange;11/04/2025
16878;C584;Ice Cream, Cola, Juice, Flatbread with Meat, Cucumber, Soap, Cereal, Lentil;08/01/2025
16879;C737;Lentil, Fish, Apple, Soda, Chickpeas, Strawberry, Bread;24/02/2025
16880;C125;Shampoo, Banana, Pizza;22/04/2025
16881;C443;Beans, Onion, Sausage, Honey;02/04/2025
16882;C639;Soda, Beans, Cookie, Cereal, Tomato, Lentil, Milk, Ice Cream, Dumpling, Banana;21/03/2025
16883;C32;Soap, Beans, Shampoo, Water, Pizza, Butter;07/03/2025
16884;C122;Bread, Cookie, Rice, Cracker, Ice Cream, Strawberry, Lentil, Cola, Potato;11/02/2025
16885;C885;Bread, Cookie, Juice;14/04/2025
16886;C910;Beans, Water, Shampoo, Fish, Banana;31/01/2025
16887;C79;Banana, Potato, Juice, Orange;02/04/2025
16888;C88;Orange, Chicken, Fish, Strawberry, Cola, Rice, Dish Sponge, Shampoo, Egg;05/02/2025
16889;C977;Butter, Honey, Apple;21/01/2025
